App,Role,DubboService
fin-api,consumers,webservice.provider.prpall.facade.PrpallWebService,-
ecif_api,providers,com.pactera.ecif.service.BlackListService,-
ecif_api,providers,com.pactera.ecif.service.EcifNewSearchService,-
sales-reports,consumers,cn.com.sinosafe.um.facade.UmFacade,-
IlogServiceProviderNonInsNew,consumers,cn.com.sinosafe.um.facade.UmFacade,-
IlogServiceProviderNonInsNew,providers,com.firsttech.facade.NbzUwauditIlogServiceInfNew,-
IlogServiceProviderNonInsNew,providers,com.firsttech.facade.QuotationIlongServiceInfNew,-
IlogClaimServiceProviderPcis,consumers,cn.com.sinosafe.um.facade.UmFacade,-
IlogClaimServiceProviderPcis,providers,com.firsttech.facade.ClaimCalculateServiceInf,-
IlogClaimServiceProviderPcis,providers,com.firsttech.facade.ClaimAutoApproveServiceInf,-
IlogServiceProviderPcisFG,consumers,cn.com.sinosafe.um.facade.UmFacade,-
IlogServiceProviderPcisFG,providers,com.firsttech.facade.UnderwritingServiceInfFG,-
mq-support,consumers,cn.com.sinosafe.um.facade.UmFacade,-
mq-support,providers,com.sinosafe.mq.facade.MqMsgFacade,-
agent-admin,consumers,cn.com.sinosafe.um.facade.UmFacade,-
agent-admin,consumers,com.alibaba.dubbo.monitor.MonitorService,-
agent-admin,consumers,com.sinosafe.service.cmis.CopAppApplyService,-
IlogServiceProviderPcis,consumers,cn.com.sinosafe.um.facade.UmFacade,-
IlogServiceProviderPcis,consumers,service.DubboService,-
IlogServiceProviderPcis,providers,com.firsttech.facade.UnderwritingServiceInf,-
callsdata-platform-domain,consumers,cn.com.sinosafe.um.facade.UmFacade,-
callsdata-platform-domain,consumers,com.alibaba.dubbo.monitor.MonitorService,-
ccdata-platform,consumers,cn.com.sinosafe.um.facade.UmFacade,-
ccdata-platform,consumers,com.alibaba.dubbo.monitor.MonitorService,-
IlogServiceProviderNonIns,consumers,cn.com.sinosafe.um.facade.UmFacade,-
IlogServiceProviderNonIns,providers,com.firsttech.facade.NbzUwauditIlogServiceInf,-
policyFee,consumers,cn.com.sinosafe.um.facade.UmFacade,-
policyFee,consumers,com.sinosafe.service.PointsService,-
policyFee,providers,com.sinosafe.demo.facade.UmDomainFacade,-
channelDubboConsumer,consumers,cn.com.sinosafe.um.facade.UmFacade,-
channelDubboConsumer,consumers,platapi.provider.common.facade.PlatForSalesService,-
IlogServiceProviderPcisFGNew,consumers,cn.com.sinosafe.um.facade.UmFacade,-
IlogServiceProviderPcisFGNew,providers,com.firsttech.facade.UnderwritingServiceInfFGNew,-
recommend,consumers,cn.com.sinosafe.um.facade.UmFacade,-
agent-api,consumers,cn.com.sinosafe.um.facade.UmFacade,-
agent-api,consumers,com.sinosafe.service.cmis.CopAppApplyService,-
com-sales-manage,consumers,cn.com.sinosafe.um.facade.UmFacade,-
com-sales-manage,consumers,platapi.provider.common.facade.PlatForSalesService,-
com-sinosafe-sales-workform,consumers,cn.com.sinosafe.um.facade.UmFacade,-
IlogClaimServiceProviderPcisNew,consumers,cn.com.sinosafe.um.facade.UmFacade,-
IlogClaimServiceProviderPcisNew,providers,com.firsttech.facade.ClaimAutoApproveServiceInfNew,-
IlogClaimServiceProviderPcisNew,providers,com.firsttech.facade.ClaimCalculateServiceInfNew,-
ilogManager,consumers,cn.com.sinosafe.um.facade.UmFacade,-
ilogManager,providers,com.sinosafe.wodm.facade.UmDomainFacade,-
paymentweb-service,consumers,cn.com.sinosafe.um.facade.UmFacade,-
paymentweb-service,consumers,com.sinosafe.outside.ins.midbusi.provider.service.intf.VehicleProvideToMidBuisPlatService,-
paymentweb-service,consumers,webservice.provider.paymentquery.facade.FINReceiveCarPlatformInfoService,-
paymentweb-service,providers,com.sinosafe.payment.service.InstalmentsPaymentPLanService,-
um,providers,cn.com.sinosafe.um.facade.UmFacade,-
um,providers,cn.com.sinosafe.um.facade.UmToOaFacade,-
um,providers,cn.com.sinosafe.um.facade.UmRestFacade,-
ha_esb_dubbo,consumers,com.sinosafe.xinbao.dubbo.service.MinTaiLoanStatusService,-
ha_esb_dubbo,consumers,com.sinosafe.xinbao.dubbo.service.BusiLoanApplyService,-
ha_esb_dubbo,consumers,com.sinosafe.springmvc.service.CommonServiceBase,-
ha_esb_dubbo,consumers,com.sinosafe.springmvc.service.CqrcServiceBase,-
ha_esb_dubbo,consumers,com.sinosafe.xinbao.dubbo.service.ReceiveInvestListService,-
PlatServerProvider,consumers,com.core.application.platform.service.facade.GgNbzAutoTaskService,-
PlatServerProvider,consumers,dubbo.com.sinosafe.product.ProductInfoService,-
PlatServerProvider,consumers,com.core.application.platform.service.facade.GgVehicleAutoTaskService,-
PlatServerProvider,consumers,com.core.application.platform.service.facade.GgVisaAutoTaskService,-
PlatServerProvider,consumers,com.core.application.platform.service.facade.GgFinAutoTaskService,-
PlatServerProvider,consumers,com.core.application.platform.service.facade.ExcelReadTaskService,-
PlatServerProvider,consumers,com.core.application.platform.service.facade.GgReinsAutoTaskService,-
